date,variable,wavelength_nm,value
2025-08-04,Albedo,363.3333333333333,0.4946884459619579
2025-08-04,Albedo,366.6666666666667,0.4846329045869087
2025-08-04,Albedo,370.0,0.4857102887358223
2025-08-04,Albedo,373.3333333333333,0.4990850675255877
2025-08-04,Albedo,376.6666666666667,0.48937671840645675
2025-08-04,Albedo,380.0,0.4827020753154276
2025-08-04,Albedo,383.3333333333333,0.5027831502082915
2025-08-04,Albedo,386.6666666666667,0.494942938723032
2025-08-04,Albedo,390.0,0.4820445666519818
2025-08-04,Albedo,393.33333333333337,0.49855433089194356
2025-08-04,Albedo,396.6666666666667,0.5011348635407552
2025-08-04,Albedo,400.0,0.48126097979082516
2025-08-04,Albedo,403.33333333333337,0.4833638087770854
2025-08-04,Albedo,406.6666666666667,0.4885473037024829
2025-08-04,Albedo,410.0,0.48868583318224956
2025-08-04,Albedo,413.33333333333337,0.4849315459309264
2025-08-04,Albedo,416.6666666666667,0.48256967230645803
2025-08-04,Albedo,420.0,0.4812278595952006
2025-08-04,Albedo,423.33333333333337,0.47874115608349593
2025-08-04,Albedo,426.6666666666667,0.4770251159204883
2025-08-04,Albedo,430.0,0.488329118580325
2025-08-04,Albedo,433.33333333333337,0.48303049090369693
2025-08-04,Albedo,436.6666666666667,0.4781361141900759
2025-08-04,Albedo,440.0,0.47864291851905366
2025-08-04,Albedo,443.33333333333337,0.4776410212954496
2025-08-04,Albedo,446.6666666666667,0.47899131039010034
2025-08-04,Albedo,450.0,0.47570288513601044
2025-08-04,Albedo,453.33333333333337,0.47740647541676207
2025-08-04,Albedo,456.6666666666667,0.4765669882043301
2025-08-04,Albedo,460.0,0.47513255374941243
2025-08-04,Albedo,463.33333333333337,0.4747940115430378
2025-08-04,Albedo,466.6666666666667,0.4764950531913034
2025-08-04,Albedo,470.0,0.4765561751997727
2025-08-04,Albedo,473.33333333333337,0.47467855592178426
2025-08-04,Albedo,476.6666666666667,0.4746340529845089
2025-08-04,Albedo,480.0,0.4708202202522398
2025-08-04,Albedo,483.33333333333337,0.47026225056362436
2025-08-04,Albedo,486.6666666666667,0.47482573228623925
2025-08-04,Albedo,490.0,0.47117740241014594
2025-08-04,Albedo,493.33333333333337,0.4680870360696746
2025-08-04,Albedo,496.6666666666667,0.4655325772991862
2025-08-04,Albedo,500.0,0.4665969620268462
2025-08-04,Albedo,503.33333333333337,0.46674434583453206
2025-08-04,Albedo,506.6666666666667,0.46396901808176494
2025-08-04,Albedo,510.0,0.4598885892574517
2025-08-04,Albedo,513.3333333333334,0.4573213052916113
2025-08-04,Albedo,516.6666666666667,0.46108911885007037
2025-08-04,Albedo,520.0,0.4586510887189674
2025-08-04,Albedo,523.3333333333334,0.4545960730804435
2025-08-04,Albedo,526.6666666666667,0.45549341379379077
2025-08-04,Albedo,530.0,0.4535220485420086
2025-08-04,Albedo,533.3333333333334,0.45168917030505423
2025-08-04,Albedo,536.6666666666667,0.4490783497562331
2025-08-04,Albedo,540.0,0.44905421678425983
2025-08-04,Albedo,543.3333333333334,0.44712485504028676
2025-08-04,Albedo,546.6666666666667,0.4440625257713896
2025-08-04,Albedo,550.0,0.4414426775841129
2025-08-04,Albedo,553.3333333333334,0.43793779897565877
